4.000000 2.000000 0.000000 0.000000 2.000000 NaN
4.500000 11.000000 0.000000 0.000000 11.000000 0.000000
5.000000 30.000000 0.000000 0.000000 30.000000 0.000455
5.500000 83.000000 0.075583 0.001777 83.000000 0.000536
6.000000 91.000000 0.097616 0.001981 91.000000 0.000640
6.500000 151.000000 0.330821 0.013389 151.000000 0.000319
7.000000 244.000000 0.417562 0.008926 244.000000 0.000560
7.500000 403.000000 1.334019 0.043228 403.000000 0.001169
8.000000 648.000000 2.624051 0.065722 648.000000 0.000876
8.500000 856.000000 4.333912 0.126803 856.000000 0.001122
9.000000 1333.000000 8.388064 0.249998 1331.000000 0.000566
9.500000 1864.000000 11.548887 0.308980 1863.000000 -0.000134
10.000000 2530.000000 15.242834 0.398115 2530.000000 -0.000109
10.500000 3283.000000 19.624853 0.508243 3282.000000 0.000203
11.000000 4162.000000 26.766718 0.752285 4157.000000 0.000159
11.500000 5154.000000 32.444442 0.829758 5150.000000 -0.000199
12.000000 6258.000000 37.756811 0.985156 6251.000000 -0.000272
12.500000 7631.000000 43.891209 1.208993 7624.000000 -0.000256
13.000000 8986.000000 49.619961 1.266149 8977.000000 -0.000051
13.500000 10814.000000 61.099026 1.476884 10809.000000 -0.000012
14.000000 12188.000000 66.997369 1.581333 12183.000000 -0.000040
14.500000 14066.000000 78.342759 2.090988 14051.000000 -0.000003
15.000000 15937.000000 87.501320 1.965056 15922.000000 -0.000050
15.500000 17765.000000 97.167120 2.414691 17743.000000 -0.000079
16.000000 19470.000000 103.824634 1.925523 19465.000000 -0.000051
16.500000 21398.000000 114.836651 2.365157 21384.000000 -0.000047
17.000000 23738.000000 124.367975 2.340227 23720.000000 0.000022
17.500000 25329.000000 137.037690 2.925357 25304.000000 0.000056
18.000000 27092.000000 144.984748 2.952923 27068.000000 -0.000051
18.500000 29116.000000 154.571432 3.045194 29093.000000 0.000063
19.000000 31477.000000 172.446746 3.274484 31458.000000 0.000074
19.500000 34102.000000 186.068663 3.656231 34086.000000 -0.000024
20.000000 36492.000000 198.178829 4.020190 36463.000000 -0.000001
20.500000 38986.000000 212.657988 4.037664 38955.000000 0.000095
21.000000 41744.000000 234.606309 4.274857 41720.000000 0.000217
21.500000 44596.000000 262.572320 5.076279 44560.000000 0.000164
22.000000 47176.000000 280.613357 5.609416 47134.000000 0.000190
22.500000 50114.000000 314.124125 6.755084 50051.000000 0.000267
23.000000 52558.000000 340.678194 7.958208 52502.000000 0.000310
23.500000 55108.000000 379.547770 10.641388 54985.000000 0.000349
24.000000 57432.000000 412.401382 11.587904 57280.000000 0.000382
24.500000 59771.000000 457.356906 15.452303 59539.000000 0.000470
25.000000 61098.000000 496.122709 18.360153 60819.000000 0.000558
25.500000 62465.000000 547.635537 23.426206 62132.000000 0.000598
26.000000 63768.000000 594.070924 25.757596 63357.000000 0.000794
26.500000 65158.000000 674.701426 35.670566 64605.000000 0.001021
27.000000 65822.000000 747.590445 42.451589 65104.000000 0.001118
27.500000 66538.000000 837.728871 55.766075 65641.000000 0.001164
28.000000 67032.000000 917.443636 60.079425 65888.000000 0.001288
28.500000 66579.000000 1009.714953 71.189084 65156.000000 0.001557
29.000000 66889.000000 1123.784186 87.284532 65092.000000 0.001545
29.500000 66172.000000 1207.956431 94.588507 64052.000000 0.001767
30.000000 66286.000000 1347.964809 122.752283 63658.000000 0.002027
30.500000 65701.000000 1465.676908 131.867054 62631.000000 0.001908
31.000000 65479.000000 1581.414720 152.588800 61948.000000 0.002127
31.500000 65076.000000 1728.612839 178.394979 61029.000000 0.002132
32.000000 64064.000000 1820.423971 191.807687 59514.000000 0.002097
32.500000 63417.000000 1950.536119 213.279576 58189.000000 0.002452
33.000000 62173.000000 2071.539761 238.510018 56264.000000 0.002609
33.500000 61932.000000 2228.081920 262.572059 55415.000000 0.002870
34.000000 60609.000000 2367.378612 294.794086 53322.000000 0.003048
34.500000 59801.000000 2515.968841 323.022262 51837.000000 0.003280
35.000000 59713.000000 2724.116592 365.062793 50762.000000 0.003492
35.500000 58743.000000 2881.695977 406.089679 48925.000000 0.004097
36.000000 58338.000000 3139.377596 458.452121 47190.000000 0.005113
36.500000 57831.000000 3428.315701 541.798508 45339.000000 0.005320
37.000000 56867.000000 3665.261557 594.959324 43195.000000 0.006046
37.500000 56120.000000 4005.486281 706.802316 40858.000000 0.007167
38.000000 55419.000000 4366.262849 817.439099 38581.000000 0.007926
38.500000 54955.000000 4793.528404 996.673363 36406.000000 0.009171
39.000000 54224.000000 5266.679658 1167.353946 33945.000000 0.010119
39.500000 53583.000000 5758.284887 1382.612641 31617.000000 0.011621
40.000000 52532.000000 6323.264834 1691.378363 29074.000000 0.014068
40.500000 51338.000000 6961.473975 2061.891001 26153.000000 0.015221
41.000000 50196.000000 7570.165578 2456.541535 23802.000000 0.016502
41.500000 49452.000000 8337.845442 2959.027365 21275.000000 0.018745
42.000000 48286.000000 9092.361794 3584.206068 19064.000000 0.021748
42.500000 46774.000000 9920.846472 4316.865919 16585.000000 0.025833
43.000000 45192.000000 10844.683197 5263.771745 14240.000000 0.028291
43.500000 43230.000000 11615.229735 6123.256743 11995.000000 0.030615
44.000000 41299.000000 12439.214809 7235.080599 10052.000000 0.033459
44.500000 38699.000000 12987.483822 8271.430789 8187.000000 0.040818
45.000000 36277.000000 13888.092584 9864.931674 6436.000000 0.044414
45.500000 33341.000000 14150.942494 10878.648255 5197.000000 0.044463
46.000000 30664.000000 14466.061538 12112.814527 3901.000000 0.047389
46.500000 27333.000000 14191.510156 12867.251109 3004.000000 0.053140
47.000000 24382.000000 14093.757701 13952.545431 2192.000000 0.058456
47.500000 20775.000000 13215.376734 14311.244479 1564.000000 0.062594
48.000000 18248.000000 12832.500944 14837.879032 1079.000000 0.067837
48.500000 14952.000000 11539.838760 14402.020794 717.000000 0.065690
49.000000 12159.000000 10147.993737 13446.998136 469.000000 0.077589
49.500000 9582.000000 8882.220100 13126.634977 289.000000 0.095024
50.000000 7759.000000 7950.303863 12567.012706 174.000000 0.091132
50.500000 6004.000000 6659.838242 11366.445829 113.000000 0.100777
51.000000 4377.000000 5367.121169 9979.107565 56.000000 0.116224
51.500000 3182.000000 4269.232952 8338.916010 27.000000 0.113771
52.000000 2214.000000 3218.606278 6670.034143 9.000000 0.114339
52.500000 1378.000000 2163.957495 4675.348304 6.000000 0.128926
53.000000 856.000000 1465.133256 3310.241125 1.000000 0.210111
53.500000 494.000000 983.348255 2544.606551 0.000000 0.258248
54.000000 244.000000 543.656676 1556.981546 0.000000 0.307854
54.500000 124.000000 323.180226 1065.652878 0.000000 0.586242
55.000000 35.000000 119.020467 469.863352 0.000000 0.884772
55.500000 11.000000 48.134187 221.590844 0.000000 0.263208
56.000000 1.000000 3.927000 15.421329 0.000000 1.034624
56.500000 3.000000 19.335250 125.380909 0.000000 NaN
