268.000000 54.692764 56.911262 57.523898 55.191734 
269.000000 59.173120 60.640053 61.613638 58.806019 
270.000000 63.870585 64.451460 65.063828 63.985763 
271.000000 68.536577 68.047447 68.277240 68.458614 
272.000000 71.815986 71.467972 72.196460 71.802136 
273.000000 75.109776 74.959415 76.386359 75.551949 
274.000000 78.914937 78.632382 80.731866 79.804482 
275.000000 83.589905 83.457767 84.761610 84.283078 

