14.000000 1.000000 0.000000 0.000000 1.000000 NaN
15.500000 1.000000 0.000000 0.000000 1.000000 NaN
16.000000 2.000000 0.000000 0.000000 2.000000 0.000000
16.500000 1.000000 0.000000 0.000000 1.000000 0.000000
17.000000 1.000000 0.000000 0.000000 1.000000 NaN
19.000000 3.000000 0.000004 0.000000 3.000000 NaN
19.500000 2.000000 0.000000 0.000000 2.000000 NaN
20.500000 3.000000 0.000000 0.000000 3.000000 NaN
21.000000 1.000000 0.000000 0.000000 1.000000 NaN
22.000000 4.000000 0.000110 0.000000 4.000000 NaN
22.500000 2.000000 0.000036 0.000000 2.000000 NaN
23.500000 2.000000 0.000000 0.000000 2.000000 NaN
24.000000 3.000000 0.000000 0.000000 3.000000 -0.000000
24.500000 1.000000 0.000000 0.000000 1.000000 0.000005
25.000000 1.000000 0.000009 0.000000 1.000000 0.000000
25.500000 4.000000 0.000000 0.000000 4.000000 -0.000005
26.000000 2.000000 0.000000 0.000000 2.000000 0.000005
26.500000 5.000000 0.000049 0.000000 5.000000 0.000003
27.000000 3.000000 0.000020 0.000000 3.000000 0.000039
27.500000 3.000000 0.000261 0.000000 3.000000 -0.000003
28.000000 4.000000 0.000000 0.000000 4.000000 -0.000043
28.500000 1.000000 0.000000 0.000000 1.000000 -0.000000
29.000000 3.000000 0.000000 0.000000 3.000000 0.000000
29.500000 1.000000 0.000000 0.000000 1.000000 0.000007
30.000000 6.000000 0.000089 0.000000 6.000000 0.000077
30.500000 4.000000 0.000618 0.000000 4.000000 0.000068
31.000000 4.000000 0.000601 0.000000 4.000000 -0.000026
31.500000 3.000000 0.000306 0.000000 3.000000 0.000154
32.000000 6.000000 0.002748 0.000008 6.000000 -0.000051
32.500000 3.000000 0.000000 0.000000 3.000000 -0.000229
33.000000 4.000000 0.000000 0.000000 4.000000 0.001004
33.500000 3.000000 0.006026 0.000035 3.000000 0.002649
34.000000 5.000000 0.026485 0.000701 5.000000 -0.000997
34.500000 5.000000 0.000073 0.000000 5.000000 NaN
35.500000 2.000000 0.000122 0.000000 2.000000 NaN
36.000000 5.000000 0.000037 0.000000 5.000000 -0.000031
36.500000 5.000000 0.000000 0.000000 5.000000 -0.000004
37.000000 4.000000 0.000001 0.000000 4.000000 0.000001
37.500000 7.000000 0.000008 0.000000 7.000000 NaN
38.500000 4.000000 0.100532 0.006085 4.000000 NaN
39.000000 6.000000 0.070692 0.003070 6.000000 -0.007266
39.500000 7.000000 0.074204 0.001957 7.000000 -0.003744
40.000000 5.000000 0.021466 0.000312 5.000000 -0.004164
40.500000 9.000000 0.020453 0.000413 9.000000 0.004406
41.000000 3.000000 0.039315 0.001546 3.000000 0.001169
41.500000 4.000000 0.018446 0.000133 4.000000 -0.006553
42.000000 1.000000 0.000000 0.000000 1.000000 0.000494
42.500000 5.000000 0.028001 0.000668 5.000000 0.025969
43.000000 5.000000 0.259692 0.028543 4.000000 0.003807
43.500000 4.000000 0.052860 0.001907 4.000000 -0.025955
44.000000 2.000000 0.000055 0.000000 2.000000 -0.005238
44.500000 4.000000 0.010958 0.000118 4.000000 0.006476
45.000000 2.000000 0.025960 0.000362 2.000000 0.045228
45.500000 4.000000 0.372786 0.123289 3.000000 0.018711
46.000000 5.000000 0.252013 0.031575 4.000000 NaN
47.000000 3.000000 0.095436 0.004228 3.000000 NaN
47.500000 5.000000 0.030943 0.000539 5.000000 0.009186
48.000000 1.000000 0.050185 0.002518 1.000000 0.034999
48.500000 4.000000 0.304748 0.065802 3.000000 -0.004052
49.000000 7.000000 0.294564 0.036348 5.000000 -0.038094
49.500000 1.000000 0.000000 0.000000 1.000000 -0.000074
50.000000 2.000000 0.083864 0.007033 2.000000 0.069940
50.500000 3.000000 0.419641 0.078533 1.000000 -0.006778
51.000000 4.000000 0.113501 0.004285 4.000000 -0.001480
51.500000 4.000000 0.547684 0.088621 2.000000 -0.013281
52.000000 3.000000 0.005442 0.000030 3.000000 -0.064469
52.500000 2.000000 0.015964 0.000255 2.000000 0.002546
53.000000 2.000000 0.013813 0.000191 2.000000 0.030975
53.500000 5.000000 0.349657 0.038966 3.000000 0.016843
54.000000 4.000000 0.162368 0.008698 4.000000 -0.001413
54.500000 5.000000 0.335527 0.052021 4.000000 -0.003613
55.000000 4.000000 0.133461 0.009982 4.000000 0.066992
55.500000 1.000000 0.201089 0.040437 0.000000 -0.000987
56.000000 1.000000 0.031391 0.000985 1.000000 -0.060321
56.500000 6.000000 0.482685 0.093786 5.000000 0.052764
57.000000 9.000000 1.232282 0.280044 5.000000 0.063140
57.500000 7.000000 1.447098 0.696100 2.000000 -0.019172
58.000000 8.000000 0.788605 0.125185 3.000000 -0.068349
58.500000 5.000000 0.350153 0.041199 3.000000 0.045180
59.000000 7.000000 1.322552 0.416851 3.000000 0.020453
59.500000 9.000000 0.998428 0.153258 4.000000 -0.057751
60.000000 14.000000 1.028065 0.133215 9.000000 0.013509
60.500000 6.000000 0.827730 0.182156 3.000000 0.019482
61.000000 8.000000 0.899183 0.175836 4.000000 -0.035589
61.500000 11.000000 0.734545 0.158227 9.000000 0.011056
62.000000 10.000000 1.345104 0.411057 5.000000 -0.002973
62.500000 9.000000 0.547472 0.055657 7.000000 -0.024022
63.000000 13.000000 1.124052 0.177028 7.000000 0.079712
63.500000 10.000000 2.202534 0.723632 3.000000 0.018201
64.000000 19.000000 2.334493 0.521195 9.000000 -0.033247
64.500000 6.000000 0.922559 0.262162 3.000000 0.021873
65.000000 13.000000 2.165990 0.593919 5.000000 -0.015685
65.500000 11.000000 1.346287 0.246501 5.000000 0.021736
66.000000 9.000000 1.890785 0.867318 4.000000 0.038621
66.500000 9.000000 1.796681 0.999276 4.000000 0.027887
67.000000 15.000000 3.987905 2.444185 7.000000 0.005124
67.500000 12.000000 2.518540 0.886642 4.000000 -0.005805
68.000000 12.000000 3.051010 0.982460 2.000000 -0.030891
68.500000 11.000000 1.629059 0.461288 7.000000 -0.019878
69.000000 6.000000 1.286966 0.327151 1.000000 0.044547
69.500000 11.000000 2.609083 1.890904 4.000000 0.054974
70.000000 14.000000 4.542186 2.462919 4.000000 0.066409
70.500000 9.000000 3.330070 2.114460 2.000000 0.060192
71.000000 9.000000 4.003426 2.525876 1.000000 -0.101090
71.500000 6.000000 1.006966 0.258481 2.000000 0.013487
72.000000 14.000000 6.605197 3.561708 0.000000 0.281831
72.500000 14.000000 10.240854 16.698836 2.000000 -0.024439
73.000000 8.000000 3.383371 2.173213 2.000000 -0.142491
73.500000 10.000000 4.465072 2.841344 0.000000 0.187307
74.000000 8.000000 6.380282 8.297303 1.000000 0.073180
74.500000 9.000000 5.335810 4.562995 0.000000 -0.159214
75.000000 14.000000 6.707504 4.488566 3.000000 0.224352
75.500000 3.000000 3.124713 3.384465 0.000000 0.173460
76.000000 6.000000 4.956169 6.906692 0.000000 2.258455
76.500000 11.000000 61.143282 965.877311 0.000000 1.367978
77.000000 8.000000 28.495880 377.972074 1.000000 1.742812
77.500000 12.000000 108.529246 1394.323723 0.000000 1.174629
78.000000 19.000000 112.313617 1200.366812 0.000000 -1.183086
78.500000 19.000000 126.880700 1285.783722 0.000000 -0.043408
79.000000 21.000000 122.312958 1096.911900 0.000000 -0.005861
79.500000 25.000000 166.655262 1503.417427 0.000000 2.606254
80.000000 27.000000 297.997229 3894.934787 0.000000 0.741806
80.500000 36.000000 293.393600 3509.942128 0.000000 -1.124409
81.000000 29.000000 254.855379 2786.130273 0.000000 -0.057528
81.500000 29.000000 233.008229 2419.205107 0.000000 0.605735
82.000000 33.000000 329.986387 4050.282145 0.000000 1.030859
82.500000 25.000000 252.412100 2921.711277 0.000000 0.464191
83.000000 22.000000 240.415333 2878.964402 0.000000 -0.419133
83.500000 24.000000 222.197246 2573.534577 0.000000 -0.417849
84.000000 24.000000 242.214525 2978.786955 0.000000 1.196495
84.500000 9.000000 104.860875 1289.807184 0.000000 -0.287564
85.000000 8.000000 76.137154 846.699361 0.000000 -1.326062
85.500000 5.000000 44.995417 483.441593 0.000000 -1.324635
86.000000 1.000000 6.867875 47.167707 0.000000 -1.203010
86.500000 2.000000 13.186125 86.941244 0.000000 NaN
